PositionID,PositionTitle,PositionURI,Location,City,State,Country,Latitude,Longitude,Organization,Department,MinSalary,MaxSalary,SalaryInterval,JobCategory,JobGrade,Schedule,OfferingType,StartDate,EndDate,PublicationDate,CloseDate,TeleworkEligible,SecurityClearance,PromotionPotential,TravelCode,HiringPath,TotalOpenings,NormalisedSalary
DLAAvn-25-12737637-DHA,Supply Technician,https://www.usajobs.gov:443/GetJob/ViewDetails/837205200,"Robins AFB, Georgia","Robins AFB, Georgia",Georgia,United States,32.64,-83.5919,Defense Logistics Agency,Department of Defense,49960.0,64952.0,PA,Supply Clerical And Technician,GS,,,2025-05-19 04:10:51.523,2025-05-22 23:59:59.997,2025-05-19 04:10:51.523,2025-05-22 23:59:59.997,False,Secret,7,1,public,1,49960.0
CBSW-12737563-25-SC,Health Technician,https://www.usajobs.gov:443/GetJob/ViewDetails/837226200,"Reno, Nevada","Reno, Nevada",Nevada,United States,39.5274,-119.813,Veterans Health Administration,Department of Veterans Affairs,50156.0,65207.0,PA,Health Aid And Technician,GS,,,2025-05-19 10:34:29.393,2025-06-02 23:59:59.997,2025-05-19 10:34:29.393,2025-06-02 23:59:59.997,False,Other,7,0,fed-competitive,2,50156.0
DLADist-25-12737588-MP,Supply Technician,https://www.usajobs.gov:443/GetJob/ViewDetails/837233900,"New Cumberland Defense Logistics Center, Pennsylvania","New Cumberland Defense Logistics Center, Pennsylvania",Pennsylvania,United States,40.23231,-76.8847,Defense Logistics Agency,Department of Defense,57164.0,74318.0,PA,Supply Clerical And Technician,GS,,,2025-05-19 14:58:41.283,2025-05-28 23:59:59.997,2025-05-19 14:58:41.283,2025-05-28 23:59:59.997,False,Other,7,1,fed-transition,1,57164.0
IHS-25-NN-12707975-ESEP,Health Technician,https://www.usajobs.gov:443/GetJob/ViewDetails/837244000,"Bloomfield, New Mexico","Bloomfield, New Mexico",New Mexico,United States,36.711216,-107.985054,Indian Health Service,Department of Health and Human Services,36825.0,46868.0,PA,Health Aid And Technician,GS,,NTE 1 year,2025-05-19 12:43:35.320,2025-05-23 23:59:59.997,2025-05-19 12:43:35.320,2025-05-23 23:59:59.997,False,Other,None,0,fed-excepted,Unknown,36825.0
DE-12737771-25-CAB,SUPPLY TECHNICIAN,https://www.usajobs.gov:443/GetJob/ViewDetails/837253500,"Pearl Harbor, Hawaii","Pearl Harbor, Hawaii",Hawaii,United States,21.3439,-157.975,"Commander, Navy Installations",Department of the Navy,52158.0,67809.0,PA,Supply Clerical And Technician,GS,,,2025-05-20 07:25:04.517,2025-06-03 23:59:59.997,2025-05-20 07:25:04.517,2025-06-03 23:59:59.997,False,Not Required,7,0,public,1,52158.0
MA-12735185-AR-25-041,SUPPLY TECHNICIAN,https://www.usajobs.gov:443/GetJob/ViewDetails/837254700,"Devens, Massachusetts","Devens, Massachusetts",Massachusetts,United States,42.53661,-71.61536,Army National Guard Units,Department of the Army,56584.0,73563.0,PA,Supply Clerical And Technician,GS,,,2025-05-19 14:26:25.687,2025-06-18 23:59:59.997,2025-05-19 14:26:25.687,2025-06-18 23:59:59.997,False,Secret,7,0,fed-internal-search,1,56584.0
IHS-24-BJ-12438784-ESEP/MP,Medical Technician,https://www.usajobs.gov:443/GetJob/ViewDetails/795157100,"White Earth, Minnesota","White Earth, Minnesota",Minnesota,United States,47.0965,-95.8405,Indian Health Service,Department of Health and Human Services,49025.0,63733.0,PA,Medical Technician,GS,,,2024-06-11 00:00:00.000,2025-06-10 23:59:59.997,2024-06-11 00:00:00.000,2025-06-10 23:59:59.997,False,Other,None,1,fed-transition,1,49025.0
IHS-24-BJ-12438785-DE,Medical Technician,https://www.usajobs.gov:443/GetJob/ViewDetails/795157400,"White Earth, Minnesota","White Earth, Minnesota",Minnesota,United States,47.0965,-95.8405,Indian Health Service,Department of Health and Human Services,49025.0,63733.0,PA,Medical Technician,GS,,,2024-06-11 00:00:00.000,2025-06-10 23:59:59.997,2024-06-11 00:00:00.000,2025-06-10 23:59:59.997,False,Other,None,1,public,1,49025.0
IHS-24-GP-12450449-DE,Medical Technician,https://www.usajobs.gov:443/GetJob/ViewDetails/797012800,"Rosebud, South Dakota","Rosebud, South Dakota",South Dakota,United States,43.2321,-100.8531,Indian Health Service,Department of Health and Human Services,36825.0,58445.0,PA,Medical Technician,GS,,,2024-06-24 00:00:00.000,2025-06-23 23:59:59.997,2024-06-24 00:00:00.000,2025-06-23 23:59:59.997,False,Other,6,1,public,Few,36825.0
IHS-24-GP-12450448-ESEP/MP,Medical Technician,https://www.usajobs.gov:443/GetJob/ViewDetails/797013100,"Rosebud, South Dakota","Rosebud, South Dakota",South Dakota,United States,43.2321,-100.8531,Indian Health Service,Department of Health and Human Services,36825.0,58445.0,PA,Medical Technician,GS,,,2024-06-24 00:00:00.000,2025-06-23 23:59:59.997,2024-06-24 00:00:00.000,2025-06-23 23:59:59.997,False,Other,6,1,fed-transition,Few,36825.0
IHS-25-GA-12558772-ESEP/MP,Medical Technician,https://www.usajobs.gov:443/GetJob/ViewDetails/812483800,"Gallup, New Mexico","Gallup, New Mexico",New Mexico,United States,35.52784,-108.74356,Indian Health Service,Department of Health and Human Services,36440.0,65657.0,PA,Medical Technician,GS,,,2025-02-10 00:00:00.000,2025-10-02 23:59:59.997,2025-02-10 00:00:00.000,2025-10-02 23:59:59.997,False,Other,7,0,fed-transition,1,36440.0
OCA-FY25 0645-Medical Tec,Medical Technician,https://www.usajobs.gov:443/GetJob/ViewDetails/814944100,"Beckley, West Virginia","Beckley, West Virginia",West Virginia,United States,37.777588,-81.187645,Veterans Health Administration,Department of Veterans Affairs,52205.0,67870.0,PA,Medical Technician,GS,,,2024-10-18 00:00:00.000,2025-10-17 23:59:59.997,2024-10-18 00:00:00.000,2025-10-17 23:59:59.997,False,Not Required,None,0,public,1,52205.0
IHS-25-GP-12623597-ESEP/MP,Medical Technician,https://www.usajobs.gov:443/GetJob/ViewDetails/820881800,"Rosebud, South Dakota","Rosebud, South Dakota",South Dakota,United States,43.2321,-100.8531,Indian Health Service,Department of Health and Human Services,40332.0,64952.0,PA,Medical Technician,GS,,,2024-11-25 00:00:00.000,2025-11-24 23:59:59.997,2024-11-25 00:00:00.000,2025-11-24 23:59:59.997,False,Other,7,0,fed-transition,1,40332.0
IHS-25-GP-12623598-DE,Medical Technician,https://www.usajobs.gov:443/GetJob/ViewDetails/820882600,"Rosebud, South Dakota","Rosebud, South Dakota",South Dakota,United States,43.2321,-100.8531,Indian Health Service,Department of Health and Human Services,40332.0,64952.0,PA,Medical Technician,GS,,,2024-11-25 00:00:00.000,2025-11-24 23:59:59.997,2024-11-25 00:00:00.000,2025-11-24 23:59:59.997,False,Other,7,0,public,1,40332.0
IHS-25-GP-12659543-ESEP/MP,Medical Technician,https://www.usajobs.gov:443/GetJob/ViewDetails/827184800,"Kyle, South Dakota","Kyle, South Dakota",South Dakota,United States,43.4251,-102.1732,Indian Health Service,Department of Health and Human Services,40332.0,64952.0,PA,Medical Technician,GS,,,2025-02-21 00:00:00.000,2025-12-31 23:59:59.997,2025-02-21 00:00:00.000,2025-12-31 23:59:59.997,False,Not Required,7,0,fed-transition,1,40332.0
HSJA25MEDTECH5913HWS,Medical Technician,https://www.usajobs.gov:443/GetJob/ViewDetails/829133400,"Fort Bragg, North Carolina","Fort Bragg, North Carolina",North Carolina,United States,35.1356,-78.9974,Defense Health Agency,Department of Defense,42117.0,54746.0,PA,Medical Technician,GS,,,2025-01-23 10:53:53.507,2025-06-24 23:59:59.997,2025-01-23 10:53:53.507,2025-06-24 23:59:59.997,False,Not Required,None,1,public,Many,42117.0
HSJAMEDTECH5835HWS,Medical Technician,https://www.usajobs.gov:443/GetJob/ViewDetails/829134600,"Fort Bragg, North Carolina","Fort Bragg, North Carolina",North Carolina,United States,35.1356,-78.9974,Military Treatment Facilities under DHA,Department of Defense,52171.0,67826.0,PA,Medical Technician,GS,,,2025-01-23 10:54:55.047,2025-06-24 23:59:59.997,2025-01-23 10:54:55.047,2025-06-24 23:59:59.997,False,Not Required,None,1,public,Many,52171.0
HSJW254370100072HWS,Medical Technician,https://www.usajobs.gov:443/GetJob/ViewDetails/830385400,"Fort Leavenworth, Kansas","Fort Leavenworth, Kansas",Kansas,United States,39.3293,-94.9212,Military Treatment Facilities under DHA,Department of Defense,50775.0,66012.0,PA,Medical Technician,GS,,,2025-02-01 00:00:00.000,2025-07-31 23:59:59.997,2025-02-01 00:00:00.000,2025-07-31 23:59:59.997,False,Not Required,None,0,public,1,50775.0
CBSU-12699671-25-ML,Medical Technician,https://www.usajobs.gov:443/GetJob/ViewDetails/833266800,"Aurora, Colorado","Aurora, Colorado",Colorado,United States,39.7087,-104.813,Veterans Health Administration,Department of Veterans Affairs,44969.0,65165.0,PA,Medical Technician,GS,,,2025-03-06 00:00:00.000,2026-02-06 23:59:59.997,2025-03-06 00:00:00.000,2026-02-06 23:59:59.997,False,Other,6,0,public,1,44969.0
CBSU-12699672-25-ML,Medical Technician,https://www.usajobs.gov:443/GetJob/ViewDetails/833266900,"Aurora, Colorado","Aurora, Colorado",Colorado,United States,39.7087,-104.813,Veterans Health Administration,Department of Veterans Affairs,44969.0,65165.0,PA,Medical Technician,GS,,,2025-03-06 00:00:00.000,2026-02-06 23:59:59.997,2025-03-06 00:00:00.000,2026-02-06 23:59:59.997,False,Not Required,6,0,fed-competitive,1,44969.0
CBSU-12709436-25-BR,Medical Technician,https://www.usajobs.gov:443/GetJob/ViewDetails/833681700,"Castle Rock, Colorado","Castle Rock, Colorado",Colorado,United States,39.375916,-104.85996,Veterans Health Administration,Department of Veterans Affairs,44969.0,63494.0,PA,Medical Technician,GS,,,2025-03-14 00:00:00.000,2025-05-30 23:59:59.997,2025-03-14 00:00:00.000,2025-05-30 23:59:59.997,False,Other,6,0,fed-internal-search,1,44969.0
CBSU-12709434-25-BR,Medical Technician,https://www.usajobs.gov:443/GetJob/ViewDetails/833681900,"Castle Rock, Colorado","Castle Rock, Colorado",Colorado,United States,39.375916,-104.85996,Veterans Health Administration,Department of Veterans Affairs,44969.0,63494.0,PA,Medical Technician,GS,,,2025-03-14 00:00:00.000,2025-05-30 23:59:59.997,2025-03-14 00:00:00.000,2025-05-30 23:59:59.997,False,Other,6,0,public,1,44969.0
CBSW-12717129-25-DMH,Medical Technician,https://www.usajobs.gov:443/GetJob/ViewDetails/834279300,"Reno, Nevada","Reno, Nevada",Nevada,United States,39.5274,-119.813,Veterans Health Administration,Department of Veterans Affairs,40490.0,58674.0,PA,Medical Technician,GS,,,2025-03-26 00:00:00.000,2025-05-28 23:59:59.997,2025-03-26 00:00:00.000,2025-05-28 23:59:59.997,False,Other,6,0,fed-competitive,2,40490.0
HSJT2464012477944HWS,Medical Technician,https://www.usajobs.gov:443/GetJob/ViewDetails/834294600,"Mayport, Florida","Mayport, Florida",Florida,United States,30.3933,-81.43064,Military Treatment Facilities under DHA,Department of Defense,49960.0,64952.0,PA,Medical Technician,GS,,,2025-03-26 16:45:57.453,2025-05-30 23:59:59.997,2025-03-26 16:45:57.453,2025-05-30 23:59:59.997,False,Secret,None,1,public,1,49960.0
CBTC-12717013-25-HH,Medical Technician,https://www.usajobs.gov:443/GetJob/ViewDetails/834324700,Multiple Locations,"Bay Pines, Florida",Florida,United States,27.8128,-82.77736,Veterans Health Administration,Department of Veterans Affairs,48456.0,62987.0,PA,Medical Technician,GS,,,2025-03-27 00:00:00.000,2025-09-30 23:59:59.997,2025-03-27 00:00:00.000,2025-09-30 23:59:59.997,False,Not Required,None,2,fed-transition,1,48456.0
HSJW25MedTech7994HWS,Medical Technician,https://www.usajobs.gov:443/GetJob/ViewDetails/835571900,"Fort Johnson, Louisiana","Fort Johnson, Louisiana",Louisiana,United States,31.053038,-93.220825,Military Treatment Facilities under DHA,Department of Defense,49960.0,64952.0,PA,Medical Technician,GS,,,2025-04-22 00:00:00.000,2025-10-20 23:59:59.997,2025-04-22 00:00:00.000,2025-10-20 23:59:59.997,False,Not Required,None,1,public,1,49960.0
HSJG253668878281HWR1,Medical Technician,https://www.usajobs.gov:443/GetJob/ViewDetails/835602900,"Port Hueneme, California","Port Hueneme, California",California,United States,34.1497,-119.196,Military Treatment Facilities under DHA,Department of Defense,58244.0,75722.0,PA,Medical Technician,GS,,,2025-04-23 00:00:00.000,2025-05-22 23:59:59.997,2025-04-23 00:00:00.000,2025-05-22 23:59:59.997,False,Secret,None,0,public,1,58244.0
HSJW257783060724HW,Medical Technician,https://www.usajobs.gov:443/GetJob/ViewDetails/836031800,"Fort Leavenworth, Kansas","Fort Leavenworth, Kansas",Kansas,United States,39.3293,-94.9212,Military Treatment Facilities under DHA,Department of Defense,40990.0,53282.0,PA,Medical Technician,GS,,,2025-04-30 00:00:00.000,2025-05-28 23:59:59.997,2025-04-30 00:00:00.000,2025-05-28 23:59:59.997,False,Not Required,None,0,public,1,40990.0
HSJG250598031921HW,MEDICAL TECHNICIAN,https://www.usajobs.gov:443/GetJob/ViewDetails/836295800,"Kaneohe, Hawaii","Kaneohe, Hawaii",Hawaii,United States,21.4215,-157.804,Military Treatment Facilities under DHA,Department of Defense,52158.0,67809.0,PA,Medical Technician,GS,,,2025-05-05 00:00:00.000,2025-05-26 23:59:59.997,2025-05-05 00:00:00.000,2025-05-26 23:59:59.997,False,Secret,None,1,public,Unknown,52158.0
HCJT25MedicalTech1160HWS,Medical Technician,https://www.usajobs.gov:443/GetJob/ViewDetails/836312000,"Hill AFB, Utah","Hill AFB, Utah",Utah,United States,41.1251,-111.9896,Military Treatment Facilities under DHA,Department of Defense,49960.0,64952.0,PA,Medical Technician,GS,,,2025-05-02 00:00:00.000,2025-11-03 23:59:59.997,2025-05-02 00:00:00.000,2025-11-03 23:59:59.997,False,Not Required,None,0,public,Unknown,49960.0
25-4DFSDL830817,LIBRARY TECHNICIAN,https://www.usajobs.gov:443/GetJob/ViewDetails/836441300,"Ellsworth AFB, South Dakota","Ellsworth AFB, South Dakota",South Dakota,United States,44.144615,-103.095024,Air Force Global Strike Command,Department of the Air Force,20.4,20.4,PH,Library Technician,NF,,,2025-05-09 00:00:00.000,2025-05-22 23:59:59.997,2025-05-09 00:00:00.000,2025-05-22 23:59:59.997,False,Not Required,None,0,public,Few,42432.0
HSJW256045514467HW,Medical Technician,https://www.usajobs.gov:443/GetJob/ViewDetails/836670000,"Fort Cavazos, Texas","Fort Cavazos, Texas",Texas,United States,31.2014,-97.7092,Military Treatment Facilities under DHA,Department of Defense,52495.0,68248.0,PA,Medical Technician,GS,,,2025-05-13 00:00:00.000,2025-05-27 23:59:59.997,2025-05-13 00:00:00.000,2025-05-27 23:59:59.997,False,Not Required,None,0,public,1,52495.0
DABR25206330517HM,Medical Technician,https://www.usajobs.gov:443/GetJob/ViewDetails/836724600,Multiple Locations,"Denver, Colorado",Colorado,United States,39.74001,-104.992256,U.S. Military Entrance Processing Command,Department of the Army,44959.0,66872.0,PA,Medical Technician,GS,,,2025-05-14 00:00:00.000,2025-05-29 23:59:59.997,2025-05-14 00:00:00.000,2025-05-29 23:59:59.997,False,Not Required,None,2,public,many,44959.0
25-8L-FSDL-831507,LIBRARY TECHNICIAN,https://www.usajobs.gov:443/GetJob/ViewDetails/836816700,"Hill AFB, Utah","Hill AFB, Utah",Utah,United States,41.1251,-111.9896,Air Force Materiel Command,Department of the Air Force,20.0,20.0,PH,Library Technician,NF,,,2025-05-12 12:30:43.370,2025-05-26 23:59:59.997,2025-05-12 12:30:43.370,2025-05-26 23:59:59.997,False,Not Required,None,0,public,Unknown,41600.0
CBTC-12736399-25-MM,Medical Technician,https://www.usajobs.gov:443/GetJob/ViewDetails/837054700,"Bay Pines, Florida","Bay Pines, Florida",Florida,United States,27.8128,-82.77736,Veterans Health Administration,Department of Veterans Affairs,48456.0,62987.0,PA,Medical Technician,GS,,,2025-05-15 00:00:00.000,2025-05-22 23:59:59.997,2025-05-15 00:00:00.000,2025-05-22 23:59:59.997,False,Other,None,2,fed-transition,1,48456.0
CARZ-12737128-25-AH,Medical Technician,https://www.usajobs.gov:443/GetJob/ViewDetails/837117300,"Jamaica Plain, Massachusetts","Jamaica Plain, Massachusetts",Massachusetts,United States,42.32129,-71.1103,Veterans Health Administration,Department of Veterans Affairs,53854.0,70008.0,PA,Medical Technician,GS,,,2025-05-15 16:39:10.163,2025-05-22 23:59:59.997,2025-05-15 16:39:10.163,2025-05-22 23:59:59.997,False,Not Required,None,0,public,1,53854.0
CBTC-12733383-25-VI,Medical Technician,https://www.usajobs.gov:443/GetJob/ViewDetails/837162100,Multiple Locations,"Brooksville, Florida",Florida,United States,28.554514,-82.387825,Veterans Health Administration,Department of Veterans Affairs,50062.0,65074.0,PA,Medical Technician,GS,,,2025-05-16 12:11:40.960,2025-05-23 23:59:59.997,2025-05-16 12:11:40.960,2025-05-23 23:59:59.997,False,Other,None,5,fed-transition,8,50062.0
CBSZ-12734919-25-AB,Medical Technician,https://www.usajobs.gov:443/GetJob/ViewDetails/837185000,"Pittsburgh, Pennsylvania","Pittsburgh, Pennsylvania",Pennsylvania,United States,40.43831,-79.99746,Veterans Health Administration,Department of Veterans Affairs,37271.0,48458.0,PA,Medical Technician,GS,,,2025-05-16 15:20:03.253,2025-05-30 23:59:59.997,2025-05-16 15:20:03.253,2025-05-30 23:59:59.997,False,Not Required,None,0,fed-competitive,3,37271.0
CBTC-12723650-25-JYM,Health Technician - Pedorthist,https://www.usajobs.gov:443/GetJob/ViewDetails/835816200,"Vero Beach, Florida","Vero Beach, Florida",Florida,United States,27.638851,-80.394226,Veterans Health Administration,Department of Veterans Affairs,53208.0,69174.0,PA,Health Aid And Technician,GS,,,2025-04-24 00:00:00.000,2025-06-05 23:59:59.997,2025-04-24 00:00:00.000,2025-06-05 23:59:59.997,False,Other,None,0,public,1,53208.0
ST-12682366-25-TJL,TECHNICAL PROJECT MANAGER (ADMINISTRATIVE/TECHNICAL),https://www.usajobs.gov:443/GetJob/ViewDetails/837199900,"Port Hueneme, California","Port Hueneme, California",California,United States,34.1497,-119.196,Naval Sea Systems Command,Department of the Navy,122857.0,188733.0,PA,Miscellaneous Administration And Program,NT,,,2025-05-19 00:00:00.000,2025-06-02 23:59:59.997,2025-05-19 00:00:00.000,2025-06-02 23:59:59.997,True,Sensitive Compartmented Information,None,5,fed-transition,1,122857.0
IHS-24-GP-12505870-DE,Health Technician (ED),https://www.usajobs.gov:443/GetJob/ViewDetails/803944800,"Rosebud, South Dakota","Rosebud, South Dakota",South Dakota,United States,43.2321,-100.8531,Indian Health Service,Department of Health and Human Services,36825.0,58445.0,PA,Health Aid And Technician,GS,,,2024-08-08 00:00:00.000,2025-08-07 23:59:59.997,2024-08-08 00:00:00.000,2025-08-07 23:59:59.997,False,Other,6,0,public,1,36825.0
IHS-24-GP-12505869-ESEP/MP,Health Technician (ED),https://www.usajobs.gov:443/GetJob/ViewDetails/803945600,"Rosebud, South Dakota","Rosebud, South Dakota",South Dakota,United States,43.2321,-100.8531,Indian Health Service,Department of Health and Human Services,36825.0,58445.0,PA,Health Aid And Technician,GS,,,2024-08-08 00:00:00.000,2025-08-07 23:59:59.997,2024-08-08 00:00:00.000,2025-08-07 23:59:59.997,False,Other,6,0,fed-transition,1,36825.0
CBSW-12689883-25-ACB,Pharmacy Technician,https://www.usajobs.gov:443/GetJob/ViewDetails/831245100,"Santa Rosa, California","Santa Rosa, California",California,United States,38.437733,-122.712425,Veterans Health Administration,Department of Veterans Affairs,81834.0,106386.0,PA,Pharmacy Technician,GS,,,2025-02-12 00:00:00.000,2025-09-30 23:59:59.997,2025-02-12 00:00:00.000,2025-09-30 23:59:59.997,False,Other,None,1,public,1,81834.0
